number,water,coordsys,momentX,momentY,arithX,arithY,rmsX,rmsY,harmonicX,harmonicY,geomeanX,geomeanY,medianX,medianY,minboundX,minboundY
46,true,32632,335702.54814072576,6756904.903416257,388393.2005664783,6759472.510231413,393128.0715111142,6760254.900341877,378436.60422107973,6757897.540438152,383472.80849537044,6758686.681424611,383654.7053811827,6794466.814271728,349309.11245561065,6761279.156028148
