number,water,coordsys,momentX,momentY,arithX,arithY,rmsX,rmsY,harmonicX,harmonicY,geomeanX,geomeanY,medianX,medianY,minboundX,minboundY
56,true,32633,910027.2389483473,7828278.838208018,985180.2522445061,7756855.786500489,992374.12544849,7757110.265036266,969704.1394837216,7756344.394363884,977609.1908105153,7756600.494539702,749910.0749963552,7785613.685114358,911900.1649939839,7798862.105114077
