number,water,coordsys,momentX,momentY,arithX,arithY,rmsX,rmsY,harmonicX,harmonicY,geomeanX,geomeanY,medianX,medianY,minboundX,minboundY
34,true,4258,10.426026529431935,61.4450310401792,10.41802092599523,60.910916502435185,10.490615932226016,60.91716966566096,10.259199631483384,60.898575331462155,10.340784877205294,60.90471827796441,11.764456698328422,60.535249472980034,10.106689478387867,61.26885627117158
