number,water,coordsys,momentX,momentY,arithX,arithY,rmsX,rmsY,harmonicX,harmonicY,geomeanX,geomeanY,medianX,medianY,minboundX,minboundY
39,true,32633,226385.60264136482,6568237.686398947,221674.524298684,6606231.992560568,222076.69721691497,6606264.6956787165,220869.6588956428,6606166.267231003,221271.80952633152,6606199.183166634,218412.21000345348,6613054.670123088,225685.0800033199,6572374.900123216
