number,water,coordsys,momentX,momentY,arithX,arithY,rmsX,rmsY,harmonicX,harmonicY,geomeanX,geomeanY,medianX,medianY,minboundX,minboundY
5520,true,4258,18.888125574034706,68.66386764162779,18.316622284964776,68.87584802394214,18.31988040363657,68.87593007192471,18.310307643533793,68.87568373082743,18.3134319806979,68.87576591033678,18.111483525507936,68.86584641254868,19.105670123321627,68.70346089312255
4220,true,4258,7.657687581697718,58.88482392288771,7.6034038085769655,58.882007774975975,7.608388014927481,58.882144226398815,7.59342484821085,58.881734697074215,7.598414962312682,58.881871265078935,7.546029228513206,58.87060029088291,7.524715407585825,58.87202431032627
3220,true,4258,11.102854945506946,59.766613789204825,11.052408988123467,59.76226783754726,11.052806728508488,59.76229751258028,11.05161742394727,59.762208486991995,11.05201254783735,59.76223816234403,11.018557836234715,59.764914635665725,11.087812248435014,59.76922754989201
4219,true,4258,7.764847055909532,58.581091053914065,7.767349955479963,58.57774754288139,7.769382739870899,58.577810898165005,7.763306712721531,58.577620829587374,7.765324407642758,58.57768418665959,7.75235412793009,58.55990893150913,7.812684019501042,58.58655085527984
5028,true,4258,10.270990129227561,63.15951069833489,10.166016598471067,63.22069602173757,10.167078963008803,63.220745554314064,10.163904690261797,63.220596872180515,10.164958530219181,63.22064646102113,10.199814755245573,63.210569308436796,10.297271055183366,63.18215901421598
3448,true,4258,9.969037996146332,60.946053341887634,10.020320805981918,60.950640777189335,10.021929737297263,60.95080885536432,10.017089265061552,60.950304694798646,10.018707184502105,60.95047272343197,10.242794006701336,60.912351600018376,9.942919046720597,60.94595537713111
5041,true,4258,12.628088235045832,64.2047710381932,12.115060653491716,64.24405486320748,12.116187131560752,64.24411991104105,12.112852879701412,64.24392475245479,12.113949366294772,64.24398981032506,12.031036863958695,64.23599488152064,12.601709397355943,64.19538379411888
3116,true,4258,11.152512412196325,59.47975118664804,11.103376165218387,59.48020931115589,11.103476888794212,59.480223641942125,11.103175700940822,59.48018064048979,11.103275769523771,59.48019497733752,11.076506758223804,59.49505084120362,11.149043364443845,59.4710584650929
3453,true,4258,9.09649212245963,61.24442602397905,8.937064067134829,61.18534782052207,8.938071837188044,61.18540010288323,8.935081173400924,61.18524340644668,8.93606724788478,61.18529558839554,8.918853156228561,61.16277635962888,9.093737230445935,61.25084591419808
3328,true,4258,8.386705447676501,60.71197855453852,8.363569102279383,60.680386276090374,8.36707218726247,60.680449117838215,8.356657854092175,60.680260540905095,8.360097334905284,60.68032341711165,8.31443087800998,60.69513347542628,8.30952926188882,60.69727349565321
